,market,time_kst,open,high,low,close,volume_krw,volume_market
228,KRW-BTC,2021-04-10T12:00:00,76897000.0,77791000.0,76897000.0,77686000.0,46034264105.87881,594.21650352
229,KRW-BTC,2021-04-10T13:00:00,77684000.0,79500000.0,77681000.0,79337000.0,119018415514.40251,1510.90345233
230,KRW-BTC,2021-04-10T14:00:00,79325000.0,79600000.0,78598000.0,78992000.0,59876896660.67209,756.83181275
231,KRW-BTC,2021-04-10T15:00:00,78999000.0,79256000.0,78480000.0,78777000.0,30263520800.08425,384.41340851
232,KRW-BTC,2021-04-10T16:00:00,78777000.0,78800000.0,77735000.0,78300000.0,41922279809.68537,535.19300346
233,KRW-BTC,2021-04-10T17:00:00,78311000.0,79000000.0,78159000.0,78405000.0,30486478979.60386,387.80779615
234,KRW-BTC,2021-04-10T18:00:00,78407000.0,78850000.0,78265000.0,78560000.0,20239033789.62862,257.70321851
235,KRW-BTC,2021-04-10T19:00:00,78549000.0,78999000.0,78537000.0,78642000.0,20255175936.28847,257.19686113
236,KRW-BTC,2021-04-10T20:00:00,78642000.0,78854000.0,78388000.0,78399000.0,18504721858.09622,235.4433381
237,KRW-BTC,2021-04-10T21:00:00,78471000.0,78700000.0,78400000.0,78463000.0,25432222919.19505,323.76320791
238,KRW-BTC,2021-04-10T22:00:00,78463000.0,79257000.0,78150000.0,79100000.0,42466654653.32444,539.65568255
239,KRW-BTC,2021-04-10T23:00:00,79098000.0,79200000.0,78699000.0,78983000.0,27401550544.91797,347.1303398
240,KRW-BTC,2021-04-11T00:00:00,78983000.0,79200000.0,78832000.0,79174000.0,29290473204.5733,370.46992164
241,KRW-BTC,2021-04-11T01:00:00,79174000.0,79302000.0,78388000.0,78852000.0,27094758188.63922,343.5535167
242,KRW-BTC,2021-04-11T02:00:00,78800000.0,79099000.0,78329000.0,78529000.0,14525965338.26633,184.54450211
243,KRW-BTC,2021-04-11T03:00:00,78529000.0,78923000.0,78300000.0,78341000.0,12283403726.69558,156.26673024
244,KRW-BTC,2021-04-11T04:00:00,78340000.0,78500000.0,78050000.0,78179000.0,10451858454.81042,133.6928648
245,KRW-BTC,2021-04-11T05:00:00,78104000.0,78480000.0,77833000.0,77833000.0,12117005850.3015,155.14242932
246,KRW-BTC,2021-04-11T06:00:00,77836000.0,78150000.0,77360000.0,77946000.0,16174120000.59677,207.98340754
247,KRW-BTC,2021-04-11T07:00:00,77945000.0,78426000.0,77800000.0,77808000.0,11485693624.13194,147.16090981
248,KRW-BTC,2021-04-11T08:00:00,77808000.0,78602000.0,77770000.0,78530000.0,18409608177.53569,235.1028242
249,KRW-BTC,2021-04-11T09:00:00,78531000.0,79389000.0,77881000.0,78978000.0,62698258072.24489,795.13120847
250,KRW-BTC,2021-04-11T10:00:00,78962000.0,79320000.0,78695000.0,79320000.0,32145990025.6142,406.89958223
251,KRW-BTC,2021-04-11T11:00:00,79320000.0,79331000.0,78250000.0,78697000.0,33679347092.18533,426.83787828
252,KRW-BTC,2021-04-11T12:00:00,78698000.0,79140000.0,78613000.0,78850000.0,25487828856.33521,323.06686704
253,KRW-BTC,2021-04-11T13:00:00,78850000.0,78998000.0,78430000.0,78640000.0,21240397025.95222,269.85550347
254,KRW-BTC,2021-04-11T14:00:00,78640000.0,78721000.0,78050000.0,78531000.0,29253316807.91927,373.42705941
255,KRW-BTC,2021-04-11T15:00:00,78531000.0,78690000.0,76500000.0,77184000.0,71153482481.67308,918.40915305
256,KRW-BTC,2021-04-11T16:00:00,77214000.0,77950000.0,77037000.0,77362000.0,29005044282.61163,374.23847958
257,KRW-BTC,2021-04-11T17:00:00,77362000.0,78489000.0,77341000.0,78004000.0,25315911227.5287,324.56623644
258,KRW-BTC,2021-04-11T18:00:00,78072000.0,78076000.0,77215000.0,77419000.0,24701036326.2318,318.46943755
259,KRW-BTC,2021-04-11T19:00:00,77410000.0,77927000.0,77410000.0,77732000.0,19195844471.39302,246.94570972
260,KRW-BTC,2021-04-11T20:00:00,77732000.0,78590000.0,77675000.0,78418000.0,31471675844.02899,402.60277592
261,KRW-BTC,2021-04-11T21:00:00,78418000.0,78818000.0,78120000.0,78316000.0,36075500578.10941,459.15365683
262,KRW-BTC,2021-04-11T22:00:00,78291000.0,78500000.0,77644000.0,77726000.0,26972333386.09811,345.99302894
263,KRW-BTC,2021-04-11T23:00:00,77726000.0,78188000.0,77615000.0,77943000.0,19017117108.10022,244.20684584
264,KRW-BTC,2021-04-12T00:00:00,77940000.0,78400000.0,77937000.0,78391000.0,10420826742.89548,133.46011253
265,KRW-BTC,2021-04-12T01:00:00,78311000.0,78492000.0,78107000.0,78440000.0,11232109345.06922,143.45695702
266,KRW-BTC,2021-04-12T02:00:00,78440000.0,78687000.0,78331000.0,78370000.0,8457501609.13759,107.71756692
267,KRW-BTC,2021-04-12T03:00:00,78435000.0,78517000.0,78280000.0,78373000.0,3376394631.31445,43.07995034
268,KRW-BTC,2021-04-12T04:00:00,78408000.0,78532000.0,77951000.0,78033000.0,6066372203.64702,77.56868035
269,KRW-BTC,2021-04-12T05:00:00,78018000.0,78266000.0,77924000.0,78205000.0,3629290739.37896,46.49364308
270,KRW-BTC,2021-04-12T06:00:00,78205000.0,78628000.0,77996000.0,78330000.0,8398951355.44111,107.25458237
271,KRW-BTC,2021-04-12T07:00:00,78329000.0,78800000.0,78260000.0,78557000.0,18527429591.32261,235.73335432
272,KRW-BTC,2021-04-12T08:00:00,78557000.0,78892000.0,78455000.0,78743000.0,17338503628.4317,220.28441353
273,KRW-BTC,2021-04-12T09:00:00,78835000.0,79006000.0,78075000.0,78325000.0,35311869733.17372,450.16435522
274,KRW-BTC,2021-04-12T10:00:00,78313000.0,78709000.0,78232000.0,78254000.0,17419521976.18666,222.15324935
275,KRW-BTC,2021-04-12T11:00:00,78252000.0,78300000.0,77500000.0,77618000.0,31852978252.64504,408.84309352
276,KRW-BTC,2021-04-12T12:00:00,77618000.0,78550000.0,77501000.0,78526000.0,31311044981.20241,400.88455342
277,KRW-BTC,2021-04-12T13:00:00,78526000.0,78930000.0,78200000.0,78326000.0,36432539428.20347,463.17759051
278,KRW-BTC,2021-04-12T14:00:00,78326000.0,78405000.0,77840000.0,78088000.0,21586948287.86645,276.1885943
279,KRW-BTC,2021-04-12T15:00:00,78060000.0,78930000.0,77650000.0,78409000.0,43216801291.92444,553.38863535
280,KRW-BTC,2021-04-12T16:00:00,78411000.0,78930000.0,78344000.0,78429000.0,49559980688.62216,629.70596925
281,KRW-BTC,2021-04-12T17:00:00,78430000.0,78700000.0,78316000.0,78464000.0,19659801655.85807,250.33385833
282,KRW-BTC,2021-04-12T18:00:00,78411000.0,78819000.0,78228000.0,78405000.0,30056088013.8522,382.47491626
283,KRW-BTC,2021-04-12T19:00:00,78400000.0,78726000.0,78000000.0,78129000.0,23558152888.68253,300.84593906
284,KRW-BTC,2021-04-12T20:00:00,78129000.0,78350000.0,78000000.0,78320000.0,19494841301.87722,249.20919122
285,KRW-BTC,2021-04-12T21:00:00,78316000.0,78500000.0,78183000.0,78302000.0,16562285049.96767,211.40830388
286,KRW-BTC,2021-04-12T22:00:00,78301000.0,78494000.0,78146000.0,78151000.0,17750036033.80184,226.58700982
287,KRW-BTC,2021-04-12T23:00:00,78151000.0,78400000.0,78017000.0,78332000.0,19261910774.91472,246.20517498
288,KRW-BTC,2021-04-13T00:00:00,78332000.0,78470000.0,78269000.0,78470000.0,15883241541.98172,202.67167417
289,KRW-BTC,2021-04-13T01:00:00,78470000.0,78697000.0,78395000.0,78405000.0,11825895201.96752,150.59049909
290,KRW-BTC,2021-04-13T02:00:00,78406000.0,78423000.0,78133000.0,78145000.0,6379951437.77463,81.52638466
291,KRW-BTC,2021-04-13T03:00:00,78145000.0,78298000.0,78117000.0,78210000.0,4393868518.83125,56.18482707
292,KRW-BTC,2021-04-13T04:00:00,78129000.0,78480000.0,78100000.0,78239000.0,5650128956.31552,72.1939597
293,KRW-BTC,2021-04-13T05:00:00,78239000.0,78357000.0,78037000.0,78301000.0,4411538087.0979,56.42232149
294,KRW-BTC,2021-04-13T06:00:00,78301000.0,78500000.0,78164000.0,78376000.0,6704305731.65359,85.62427548
295,KRW-BTC,2021-04-13T07:00:00,78442000.0,78442000.0,78173000.0,78340000.0,8427567450.25068,107.65138617
296,KRW-BTC,2021-04-13T08:00:00,78340000.0,78390000.0,78085000.0,78178000.0,17726046938.7578,226.57918534
297,KRW-BTC,2021-04-13T09:00:00,78178000.0,78700000.0,78109000.0,78405000.0,35551187763.39619,453.306524
298,KRW-BTC,2021-04-13T10:00:00,78431000.0,78784000.0,78112000.0,78576000.0,34414453388.3363,438.97492052
299,KRW-BTC,2021-04-13T11:00:00,78600000.0,78868000.0,78306000.0,78791000.0,21664670762.58222,275.49423517
300,KRW-BTC,2021-04-13T12:00:00,78791000.0,78930000.0,78307000.0,78422000.0,28665020799.26331,364.34081802
301,KRW-BTC,2021-04-13T13:00:00,78423000.0,78499000.0,78220000.0,78350000.0,21688805306.0975,276.86976576
302,KRW-BTC,2021-04-13T14:00:00,78356000.0,78390000.0,78000000.0,78333000.0,32884958969.11935,420.5762185
303,KRW-BTC,2021-04-13T15:00:00,78290000.0,78720000.0,78011000.0,78485000.0,41015192410.93557,523.15579474
304,KRW-BTC,2021-04-13T16:00:00,78485000.0,78825000.0,78295000.0,78818000.0,38644095928.82109,491.84232252
305,KRW-BTC,2021-04-13T17:00:00,78825000.0,81600000.0,78700000.0,80897000.0,198172074732.5047,2458.66296177
306,KRW-BTC,2021-04-13T18:00:00,80895000.0,81764000.0,80368000.0,81387000.0,63786623986.32037,787.40843244
307,KRW-BTC,2021-04-13T19:00:00,81361000.0,81700000.0,81000000.0,81226000.0,39459344295.91144,485.23517907
308,KRW-BTC,2021-04-13T20:00:00,81223000.0,81370000.0,80771000.0,81200000.0,33808385043.04842,416.75647234
309,KRW-BTC,2021-04-13T21:00:00,81200000.0,81745000.0,81073000.0,81534000.0,43027429108.56979,528.31330639
310,KRW-BTC,2021-04-13T22:00:00,81534000.0,81537000.0,80800000.0,81065000.0,42062328050.74881,518.23286525
311,KRW-BTC,2021-04-13T23:00:00,81075000.0,81137000.0,80700000.0,80893000.0,28312227319.13377,349.9664159
312,KRW-BTC,2021-04-14T00:00:00,80890000.0,81987000.0,80634000.0,81467000.0,46308269457.83965,569.13775671
313,KRW-BTC,2021-04-14T01:00:00,81467000.0,81618000.0,80918000.0,81051000.0,34186152366.29926,421.13122789
314,KRW-BTC,2021-04-14T02:00:00,81065000.0,81150000.0,80798000.0,80887000.0,12960514936.49707,160.11917742
315,KRW-BTC,2021-04-14T03:00:00,80887000.0,81250000.0,80547000.0,80910000.0,13182564773.23061,163.13839903
316,KRW-BTC,2021-04-14T04:00:00,80910000.0,81057000.0,80550000.0,80801000.0,8559628045.12663,106.0019489
317,KRW-BTC,2021-04-14T05:00:00,80816000.0,81200000.0,80675000.0,81022000.0,6886969190.58252,85.10101177
318,KRW-BTC,2021-04-14T06:00:00,81019000.0,81217000.0,80500000.0,80500000.0,16718664805.58867,207.078925
319,KRW-BTC,2021-04-14T07:00:00,80510000.0,80665000.0,79381000.0,80665000.0,36037964193.40367,449.90247273
320,KRW-BTC,2021-04-14T08:00:00,80660000.0,80941000.0,80489000.0,80736000.0,17506414106.48609,216.77819182
321,KRW-BTC,2021-04-14T09:00:00,80736000.0,81835000.0,80577000.0,81678000.0,58210999718.5524,715.64547844
322,KRW-BTC,2021-04-14T10:00:00,81679000.0,81841000.0,81147000.0,81747000.0,38622887498.45763,473.49622878
323,KRW-BTC,2021-04-14T11:00:00,81710000.0,81747000.0,81134000.0,81212000.0,25176847081.31758,309.35621868
324,KRW-BTC,2021-04-14T12:00:00,81214000.0,81700000.0,81000000.0,81325000.0,33932041363.0444,417.34008359
325,KRW-BTC,2021-04-14T13:00:00,81325000.0,81742000.0,81049000.0,81742000.0,37123624413.64496,456.34109989
326,KRW-BTC,2021-04-14T14:00:00,81742000.0,81970000.0,81312000.0,81605000.0,45905300971.32568,562.0977556
327,KRW-BTC,2021-04-14T15:00:00,81590000.0,81994000.0,81190000.0,81301000.0,44081100587.79992,540.81450334
328,KRW-BTC,2021-04-14T16:00:00,81299000.0,81669000.0,81253000.0,81551000.0,30321200331.82809,372.0580579
329,KRW-BTC,2021-04-14T17:00:00,81536000.0,81890000.0,81000000.0,81000000.0,76850424183.4995,943.47037541
330,KRW-BTC,2021-04-14T18:00:00,81000000.0,81450000.0,79500000.0,80745000.0,94007284517.7455,1169.19954402
331,KRW-BTC,2021-04-14T19:00:00,80745000.0,81095000.0,80232000.0,80737000.0,36010775945.93871,446.2344391
332,KRW-BTC,2021-04-14T20:00:00,80737000.0,81575000.0,80736000.0,81575000.0,35006677704.51283,430.5305371
333,KRW-BTC,2021-04-14T21:00:00,81575000.0,81750000.0,81159000.0,81202000.0,34137172170.69758,419.09318864
334,KRW-BTC,2021-04-14T22:00:00,81202000.0,81380000.0,80000000.0,80663000.0,49635312467.95499,614.41757899
335,KRW-BTC,2021-04-14T23:00:00,80655000.0,81365000.0,79911000.0,80958000.0,60227187940.92181,747.13423853
336,KRW-BTC,2021-04-15T00:00:00,80956000.0,81114000.0,80150000.0,80747000.0,21311505664.26691,264.07278116
337,KRW-BTC,2021-04-15T01:00:00,80747000.0,81000000.0,80500000.0,80726000.0,15229052807.13847,188.5910819
338,KRW-BTC,2021-04-15T02:00:00,80727000.0,81449000.0,80150000.0,80150000.0,18216373486.38467,225.57780159
339,KRW-BTC,2021-04-15T03:00:00,80150000.0,80390000.0,79600000.0,79802000.0,17908459477.53179,223.91380319
340,KRW-BTC,2021-04-15T04:00:00,79700000.0,80488000.0,79600000.0,80340000.0,11610392186.01187,144.95796866
341,KRW-BTC,2021-04-15T05:00:00,80329000.0,80500000.0,80068000.0,80361000.0,11247098538.51134,140.13540707
342,KRW-BTC,2021-04-15T06:00:00,80361000.0,81000000.0,80318000.0,80508000.0,20026390725.6126,248.27134774
343,KRW-BTC,2021-04-15T07:00:00,80508000.0,80996000.0,80315000.0,80786000.0,21380577202.82618,265.09641839
344,KRW-BTC,2021-04-15T08:00:00,80786000.0,80900000.0,80044000.0,80401000.0,27370661803.83574,340.03146332
345,KRW-BTC,2021-04-15T09:00:00,80401000.0,80798000.0,79683000.0,79925000.0,49576517049.09374,618.98259488
346,KRW-BTC,2021-04-15T10:00:00,79925000.0,80255000.0,79682000.0,79761000.0,34456167068.00769,431.42231574
347,KRW-BTC,2021-04-15T11:00:00,79761000.0,79891000.0,79002000.0,79567000.0,42178233504.18142,530.90171997
348,KRW-BTC,2021-04-15T12:00:00,79567000.0,79950000.0,79262000.0,79944000.0,21442065918.66473,269.29470691
349,KRW-BTC,2021-04-15T13:00:00,79944000.0,80232000.0,79523000.0,79718000.0,31430610664.57527,393.2221557
350,KRW-BTC,2021-04-15T14:00:00,79718000.0,80080000.0,79550000.0,79851000.0,23857211930.12726,299.04185284
351,KRW-BTC,2021-04-15T15:00:00,79851000.0,79872000.0,79430000.0,79538000.0,23330060597.8926,292.9116894
352,KRW-BTC,2021-04-15T16:00:00,79538000.0,79648000.0,79300000.0,79421000.0,20956653026.21689,263.68736124
353,KRW-BTC,2021-04-15T17:00:00,79423000.0,79715000.0,79338000.0,79361000.0,24752953861.62318,311.21743205
354,KRW-BTC,2021-04-15T18:00:00,79380000.0,79499000.0,79002000.0,79181000.0,26043872843.43967,328.72107631
355,KRW-BTC,2021-04-15T19:00:00,79190000.0,79279000.0,78576000.0,78918000.0,39066875892.50432,495.3525249
356,KRW-BTC,2021-04-15T20:00:00,78919000.0,79200000.0,78626000.0,78985000.0,32764753223.023,415.45263235
357,KRW-BTC,2021-04-15T21:00:00,78985000.0,79487000.0,78960000.0,79205000.0,26322300821.44474,332.15540045
358,KRW-BTC,2021-04-15T22:00:00,79216000.0,79737000.0,79200000.0,79648000.0,25516460932.81127,320.93567834
359,KRW-BTC,2021-04-15T23:00:00,79649000.0,79665000.0,79294000.0,79395000.0,22606209764.38158,284.35426624
360,KRW-BTC,2021-04-16T00:00:00,79397000.0,79509000.0,79000000.0,79316000.0,21266925508.45277,268.46917761
361,KRW-BTC,2021-04-16T01:00:00,79319000.0,79362000.0,78991000.0,79118000.0,14401384829.96564,182.01132738
362,KRW-BTC,2021-04-16T02:00:00,79127000.0,79171000.0,78832000.0,79014000.0,8732747482.09025,110.55831271
363,KRW-BTC,2021-04-16T03:00:00,79022000.0,79120000.0,78747000.0,78747000.0,7804975050.04809,98.90846994
364,KRW-BTC,2021-04-16T04:00:00,78748000.0,79652000.0,78739000.0,79400000.0,12191328876.94379,153.79843625
365,KRW-BTC,2021-04-16T05:00:00,79400000.0,79455000.0,78790000.0,78800000.0,14021739263.82071,177.2621767
366,KRW-BTC,2021-04-16T06:00:00,78800000.0,79398000.0,78795000.0,79204000.0,19011466752.05239,240.44402564
367,KRW-BTC,2021-04-16T07:00:00,79204000.0,79400000.0,79071000.0,79367000.0,19335496180.8741,244.03783854
368,KRW-BTC,2021-04-16T08:00:00,79385000.0,79700000.0,79367000.0,79670000.0,24264701452.86561,304.99539403
369,KRW-BTC,2021-04-16T09:00:00,79670000.0,80725000.0,79639000.0,80596000.0,59433341025.69676,741.08305514
370,KRW-BTC,2021-04-16T10:00:00,80597000.0,81200000.0,80368000.0,80790000.0,54664832609.86483,677.15515254
371,KRW-BTC,2021-04-16T11:00:00,80790000.0,80790000.0,80100000.0,80380000.0,36982873804.57706,460.15525602
372,KRW-BTC,2021-04-16T12:00:00,80374000.0,80840000.0,80086000.0,80689000.0,35501137859.86048,440.74327136
373,KRW-BTC,2021-04-16T13:00:00,80689000.0,80689000.0,79717000.0,79717000.0,39619546981.8409,493.85164921
374,KRW-BTC,2021-04-16T14:00:00,79712000.0,79978000.0,79190000.0,79308000.0,42752862393.7369,537.49571813
375,KRW-BTC,2021-04-16T15:00:00,79320000.0,79480000.0,78850000.0,79199000.0,35192534151.16976,444.61892823
376,KRW-BTC,2021-04-16T16:00:00,79203000.0,79711000.0,79148000.0,79194000.0,26606291743.78652,335.10931698
377,KRW-BTC,2021-04-16T17:00:00,79195000.0,79300000.0,78890000.0,78985000.0,26085375851.09506,329.92710803
378,KRW-BTC,2021-04-16T18:00:00,78985000.0,79100000.0,78061000.0,78553000.0,57608743968.57098,734.43226763
379,KRW-BTC,2021-04-16T19:00:00,78563000.0,78568000.0,77530000.0,78006000.0,48710028180.82347,624.40448866
380,KRW-BTC,2021-04-16T20:00:00,78006000.0,79264000.0,77888000.0,79060000.0,51149721785.20747,651.49397439
381,KRW-BTC,2021-04-16T21:00:00,79071000.0,79118000.0,78501000.0,78544000.0,27961556412.22351,355.08987742
382,KRW-BTC,2021-04-16T22:00:00,78544000.0,79063000.0,77897000.0,78521000.0,51833226848.57549,660.01584759
383,KRW-BTC,2021-04-16T23:00:00,78520000.0,79799000.0,78465000.0,79421000.0,44180308665.26367,557.15641808
384,KRW-BTC,2021-04-17T00:00:00,79421000.0,79600000.0,78996000.0,79122000.0,32491049195.29156,410.0586281
385,KRW-BTC,2021-04-17T01:00:00,79129000.0,79335000.0,78585000.0,78585000.0,30523362512.02814,386.62191753
386,KRW-BTC,2021-04-17T02:00:00,78570000.0,78645000.0,78290000.0,78412000.0,15694443910.55157,199.96258541
387,KRW-BTC,2021-04-17T03:00:00,78412000.0,78503000.0,78200000.0,78503000.0,7704021435.20554,98.35973396
388,KRW-BTC,2021-04-17T04:00:00,78498000.0,78740000.0,78388000.0,78490000.0,7792870907.03334,99.20343367
389,KRW-BTC,2021-04-17T05:00:00,78481000.0,79049000.0,78387000.0,78898000.0,8718632979.84356,110.70666652
390,KRW-BTC,2021-04-17T06:00:00,78898000.0,79418000.0,78893000.0,79190000.0,14656813172.03168,184.99396529
391,KRW-BTC,2021-04-17T07:00:00,79190000.0,79542000.0,78901000.0,79454000.0,21040853898.34575,265.46554332
392,KRW-BTC,2021-04-17T08:00:00,79454000.0,79537000.0,79288000.0,79351000.0,20239404653.51281,254.98393229
393,KRW-BTC,2021-04-17T09:00:00,79322000.0,79530000.0,78700000.0,79218000.0,43735511404.84193,552.02384682
394,KRW-BTC,2021-04-17T10:00:00,79219000.0,79950000.0,79090000.0,79090000.0,38132568638.36141,479.58228223
395,KRW-BTC,2021-04-17T11:00:00,79095000.0,79399000.0,78908000.0,79017000.0,28792801775.58809,363.81862147
396,KRW-BTC,2021-04-17T12:00:00,79020000.0,79038000.0,78500000.0,79002000.0,29297734164.93654,371.83676151
397,KRW-BTC,2021-04-17T13:00:00,79003000.0,79041000.0,78350000.0,78363000.0,23243480705.83826,295.67538295
398,KRW-BTC,2021-04-17T14:00:00,78363000.0,78580000.0,78110000.0,78152000.0,24030582976.84762,306.76798625
399,KRW-BTC,2021-04-17T15:00:00,78152000.0,78500000.0,78100000.0,78202000.0,23401442442.98921,299.16670547
400,KRW-BTC,2021-04-17T16:00:00,78210000.0,78600000.0,78210000.0,78337000.0,20324324825.2325,259.07520226
401,KRW-BTC,2021-04-17T17:00:00,78337000.0,78898000.0,78310000.0,78863000.0,19094822304.70076,243.08220002
402,KRW-BTC,2021-04-17T18:00:00,78863000.0,79080000.0,78588000.0,78941000.0,27580997679.59645,349.74436989
403,KRW-BTC,2021-04-17T19:00:00,78945000.0,78969000.0,78326000.0,78332000.0,18615675264.03835,236.6156772
404,KRW-BTC,2021-04-17T20:00:00,78344000.0,78890000.0,78324000.0,78335000.0,26840896563.14057,341.5619094
405,KRW-BTC,2021-04-17T21:00:00,78346000.0,78512000.0,78100000.0,78106000.0,26656206822.62559,340.8582248
406,KRW-BTC,2021-04-17T22:00:00,78101000.0,78395000.0,77940000.0,78000000.0,27650207864.27207,353.99785465
407,KRW-BTC,2021-04-17T23:00:00,78000000.0,78221000.0,77928000.0,78044000.0,17697892913.66414,226.60291403
408,KRW-BTC,2021-04-18T00:00:00,78045000.0,78130000.0,77500000.0,77969000.0,28610027500.98683,367.39991296
409,KRW-BTC,2021-04-18T01:00:00,77969000.0,78198000.0,77777000.0,77777000.0,15029146064.37322,192.71878145
410,KRW-BTC,2021-04-18T02:00:00,77777000.0,77945000.0,77599000.0,77599000.0,8794500582.07387,113.09197177
411,KRW-BTC,2021-04-18T03:00:00,77599000.0,77767000.0,77500000.0,77602000.0,8375636138.86663,107.89183897
412,KRW-BTC,2021-04-18T04:00:00,77601000.0,77950000.0,77600000.0,77745000.0,7768057580.01484,99.88763922
413,KRW-BTC,2021-04-18T05:00:00,77744000.0,77860000.0,77647000.0,77707000.0,8043792781.92802,103.51678586
414,KRW-BTC,2021-04-18T06:00:00,77705000.0,78002000.0,77645000.0,77980000.0,8741182805.14018,112.31818376
415,KRW-BTC,2021-04-18T07:00:00,77999000.0,78360000.0,77980000.0,78208000.0,9683567947.86807,123.85393596
416,KRW-BTC,2021-04-18T08:00:00,78213000.0,78293000.0,77892000.0,77905000.0,12071532623.15812,154.53724015
417,KRW-BTC,2021-04-18T09:00:00,77909000.0,78365000.0,77500000.0,77896000.0,42770492454.79034,548.6704763
418,KRW-BTC,2021-04-18T10:00:00,77896000.0,77908000.0,76535000.0,76996000.0,63802200576.92389,826.1521697
419,KRW-BTC,2021-04-18T11:00:00,76996000.0,77333000.0,76620000.0,76843000.0,32905788328.60321,427.83642171
420,KRW-BTC,2021-04-18T12:00:00,76843000.0,76865000.0,71751000.0,75033000.0,193329239965.6253,2605.22380428
421,KRW-BTC,2021-04-18T13:00:00,75079000.0,75798000.0,73800000.0,74958000.0,94169623276.08243,1258.37011053
422,KRW-BTC,2021-04-18T14:00:00,74810000.0,75500000.0,73478000.0,73900000.0,58596830475.35954,788.35780859
